name,stra.1,stra.15,stra.20,stra.33,stra.65,stra.69,stra.71,stra.100,stra.129,stra.131,stra.135,stra.138,stra.165,stra.195,stra.197,stra.205,stra.229,stra.233,stra.237,stra.257,
15585,0,0,0,0,0,0,0,4.94066e-324,0,0,1.60503e-220,0,0,0,0,4.94066e-324,0,2.25044e-19,8.38427e-09,0.987332,
15586,0,2.22212e-36,1.64077e-22,0,7.4421e-151,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,3.60839e-39,5.90926e-09,0.98828,
15587,0,2.65848e-74,1.30446e-56,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,5.98384e-59,0.000764372,0.98763,
15588,0,3.06801e-112,9.7281e-91,0,0,0,0,4.94066e-324,0,0,0,6.73547e-12,0,0,0,4.94066e-324,0,1.00184e-78,0.000551813,0.987732,
15589,0,4.13561e-150,9.15469e-125,0,0,0,0,4.94066e-324,0,2.48337e-25,0,5.01334e-49,0,0,0,4.94066e-324,0,1.38776e-16,0.000394059,0.985488,
15590,0,6.55151e-188,1.12693e-158,0,5.68642e-80,0,0,4.94066e-324,0,5.0985e-205,0,3.87803e-86,0,0,0,4.94066e-324,0,2.28824e-36,0.000281844,0.983806,
15591,0,1.05683e-225,1.41964e-192,0,2.23401e-281,0,0,4.94066e-324,0,0,0,3.0171e-123,0,0,0,4.94066e-324,0,3.73194e-56,0.000200555,0.985622,
15592,0,1.39956e-263,1.54476e-226,0,0,0,0,4.94066e-324,0,0,0,2.23087e-160,0,0,0,4.94066e-324,0,5.75566e-76,0.000135934,0.986126,
15593,0,1.69259e-301,1.3652e-260,0,0,0,0,4.94066e-324,0,0,0,1.60427e-197,0,0,0,4.94066e-324,0,9.11015e-96,9.41049e-05,0.987278,
15594,0,0,1.05639e-294,0,0,0,0,4.94066e-324,0,0,0,1.13765e-234,0,0,0,4.94066e-324,0,1.41946e-115,6.31651e-05,0.988325,
15595,0,0,0,0,0,0,0,4.94066e-324,0,0,0,7.7689e-272,0,0,0,4.94066e-324,0,2.31548e-135,4.44453e-05,0.986348,
15596,0,0,0,6.48465e-49,0,0,0,4.94066e-324,0,0,0,5.59216e-309,0,0,0,4.94066e-324,0,3.48701e-155,2.90282e-05,0.98519,
15597,0,0,0,4.88146e-257,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,5.34161e-175,1.91681e-05,0.987509,
15598,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,8.64366e-195,1.3287e-05,0.98782,
15599,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,1.44851e-214,9.44718e-06,0.989095,
15600,0,0,8.01277e-31,0,0,0,0,1.94054e-32,0,0,0,0,0,0,0,4.94066e-324,0,2.54013e-234,6.90461e-06,0.98794,
15601,0,0,5.33288e-65,0,0,0,0,1.32777e-61,0,0,0,0,0,0,0,4.94066e-324,0,4.40343e-254,5.04716e-06,0.987476,
15602,0,0,3.6445e-99,0,0,0,0,8.47229e-91,0,0,0,0,0,0,0,4.94066e-324,1.04625e-26,7.3188e-274,3.51646e-06,0.986809,
15603,0,0,2.12946e-133,0,0,0,0,4.76467e-120,0,0,0,8.66464e-40,0,0,7.17462e-45,4.94066e-324,2.16956e-64,1.201e-293,2.42266e-06,0.988334,
15604,0,0,1.12934e-167,0,0,0,0,1.67952e-29,0,0,0,5.78765e-77,0,0,4.32535e-318,4.94066e-324,4.65966e-102,2.05641e-313,1.69815e-06,0.987975,
15605,0,0,6.28518e-23,0,0,0,0,9.29422e-59,0,0,0,3.87594e-114,0,0,0,4.94066e-324,1.09666e-139,4.94066e-324,1.2303e-06,0.989281,
15606,0,0,2.99241e-57,0,0,0,0,4.72651e-88,0,0,0,2.54505e-151,0,0,0,4.94066e-324,2.64694e-177,4.94066e-324,9.15315e-07,0.988718,
15607,0,0,1.60609e-91,0,0,0,0,2.64802e-117,0,0,0,1.68258e-188,0,0,0,4.94066e-324,6.45915e-215,4.94066e-324,6.81034e-07,0.988709,
15608,0,0,8.25002e-126,0,0,0,0,1.42298e-146,0,0,0,1.10566e-225,7.83906e-199,0,0,4.94066e-324,1.54583e-252,4.94066e-324,5.08577e-07,0.989446,
15609,0,0,4.03952e-160,0,0,0,0,7.42937e-176,0,0,0,7.22341e-263,0,0,0,4.94066e-324,3.71139e-290,4.94066e-324,3.83618e-07,0.989567,
15610,0,0,1.94513e-194,0,0,0,0,3.82293e-205,0,0,0,4.67278e-300,0,0,0,4.94066e-324,0,4.94066e-324,2.88728e-07,0.988782,
15611,0,0,1.04109e-228,0,2.24774e-66,0,0,1.9469e-234,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,2.06316e-07,0.987773,
15612,0,0,6.86917e-263,0,5.52014e-274,0,0,1.11311e-263,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.45834e-07,0.987254,
15613,0,0,4.68956e-297,0,0,0,0,6.8067e-293,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.04953e-07,0.987837,
15614,0,0,0,0,0,0,0,4.00193e-322,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,7.71066e-08,0.987421,
15615,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,5.57977e-08,0.985388,
15616,0,1.1592e-38,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,4.04291e-08,0.984529,
15617,0,1.31239e-76,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,2.90857e-08,0.983893,
15618,0,1.5907e-114,0,0,0,0,0,4.73598e-26,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,2.07211e-08,0.983916,
15619,0,2.0447e-152,0,0,0,0,0,5.03428e-55,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.50039e-08,0.984526,
15620,0,2.5827e-190,0,0,0,0,0,5.05523e-84,1.97721e-32,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.07425e-08,0.985168,
15621,0,3.15511e-228,0,0,0,0,0,5.41235e-113,1.00741e-235,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,7.46767e-09,0.984128,
15622,0,3.84207e-266,0,0,0,7.62765e-107,0,6.45458e-142,0,0,4.21462e-169,0,0,0,0,4.94066e-324,0,4.94066e-324,5.13745e-09,0.984261,
15623,0,4.72104e-304,0,0,0,7.91215e-304,0,7.32317e-171,0,0,0,0,0,0,8.0606e-30,4.94066e-324,0,4.94066e-324,3.57226e-09,0.983403,
15624,0,0,0,0,0,0,0,7.74085e-200,0,0,0,0,0,0,5.43472e-322,4.94066e-324,0,4.94066e-324,2.53402e-09,0.984503,
15625,0,0,0,0,0,0,0,7.1644e-229,6.2004e-177,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.73041e-09,0.985039,
15626,0,0,0,0,0,0,0,5.525e-258,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.19419e-09,0.98527,
15627,0,0,0,0,0,0,0,4.12632e-287,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,8.34574e-10,0.985476,
15628,0,0,0,0,0,0,0,2.80027e-316,0,0,0,0,0,1.58888e-29,2.98517e-29,4.94066e-324,0,4.94066e-324,5.81271e-10,0.986515,
15629,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,6.11341e-67,0,4.94066e-324,0,4.94066e-324,4.04752e-10,0.987315,
15630,0,0,0,0,0,0,0,4.94066e-324,0,0,0,4.14116e-17,0,2.17636e-104,0,4.94066e-324,0,4.94066e-324,2.85976e-10,0.988551,
15631,0,0,0,0,0,0,0,4.94066e-324,0,0,0,2.80083e-54,0,7.476e-142,0,4.94066e-324,1.16879e-31,4.94066e-324,2.05174e-10,0.989124,
15632,0,0,0,0,0,0,0,4.94066e-324,0,0,0,1.8522e-91,0,2.48052e-179,7.37594e-137,4.94066e-324,2.05738e-69,4.94066e-324,1.46881e-10,0.989383,
15633,0,0,0,0,0,0,0,4.94066e-324,0,0,0,1.20959e-128,0,8.56083e-217,0,4.94066e-324,3.76237e-107,4.94066e-324,1.05966e-10,0.989285,
15634,0,0,0,0,0,0,0,4.94066e-324,0,0,0,8.43224e-166,0,3.41773e-254,0,4.94066e-324,7.50134e-145,4.94066e-324,0.000830789,0.987777,
15635,0,0,0,0,0,0,0,4.94066e-324,0,2.55609e-31,0,6.10743e-203,0,1.56765e-291,0,4.94066e-324,1.63247e-182,4.94066e-324,0.000601945,0.987273,
15636,0,0,0,0,0,0,0,4.94066e-324,0,6.58847e-216,0,4.31243e-240,2.48374e-164,0,0,4.94066e-324,3.33247e-220,4.94066e-324,0.000427493,0.986873,
15637,0,0,0,0,0,0,0,4.94066e-324,0,0,0,5.26004e-26,0,0,0,4.94066e-324,6.86922e-258,4.94066e-324,0.000305579,0.986483,
15638,0,0,0,0,0,0,0,4.94066e-324,0,0,0,3.77672e-63,0,0,0,4.94066e-324,1.47349e-295,4.94066e-324,0.000219383,0.986085,
15639,0,0,0,0,0,0,0,4.94066e-324,0,0,0,2.72683e-100,0,0,0,4.94066e-324,0,4.94066e-324,0.00015511,0.985187,
15640,0,0,0,0,0,0,0,4.94066e-324,0,0,0,2.01261e-137,0,0,0,4.94066e-324,0,4.94066e-324,0.0001083,0.98484,
15641,0,0,0,0,0,0,0,4.94066e-324,1.40331e-125,0,0,1.5083e-174,0,0,0,7.01107e-15,0,4.94066e-324,7.31945e-05,0.98358,
15642,0,0,0,0,0,0,0,4.94066e-324,0,0,1.32737e-59,1.10295e-211,0,0,0,1.19245e-39,0,4.94066e-324,4.96824e-05,0.985386,
15643,0,0,0,0,0,0,0,4.94066e-324,0,0,1.48846e-267,7.71181e-249,0,0,0,2.05692e-64,0,4.94066e-324,3.35986e-05,0.987007,
15644,0,0,0,0,0,0,0,4.94066e-324,0,0,0,5.55502e-286,0,0,5.03167e-271,3.61864e-89,0,4.94066e-324,2.31569e-05,0.985107,
15645,0,0,0,0,0,0,0,4.94066e-324,0,0,0,4.44659e-323,0,0,0,6.23453e-114,0,4.94066e-324,1.60975e-05,0.983994,
15646,0,2.43927e-28,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,9.88657e-139,0,4.94066e-324,1.06059e-05,0.983899,
15647,0,3.44035e-66,0,0,0,0,9.55918e-27,4.94066e-324,6.99626e-196,0,0,0,0,0,0,1.59511e-163,0,4.94066e-324,7.01723e-06,0.984463,
15648,0,4.92065e-104,0,0,0,0,9.29035e-73,4.94066e-324,0,0,0,0,0,0,0,2.68752e-188,0,4.94066e-324,4.76702e-06,0.983587,
15649,0,7.09562e-142,0,0,0,0,9.79862e-119,4.94066e-324,0,0,0,0,0,1.66428e-39,0,4.38572e-213,0,4.94066e-324,3.06855e-06,0.983561,
15650,0,1.0029e-179,0,0,0,0,2.01016e-41,4.94066e-324,0,0,0,0,0,8.95886e-77,0,7.22362e-238,0,4.94066e-324,2.02075e-06,0.983281,
15651,0,1.23064e-217,0,0,0,0,1.55203e-87,4.94066e-324,0,0,0,0,0,4.22194e-114,0,1.2039e-262,0,4.94066e-324,1.3625e-06,0.984058,
15652,0,1.36612e-255,0,0,0,0,1.00397e-133,4.94066e-324,0,0,0,0,0,1.83495e-151,0,1.99235e-287,0,4.94066e-324,9.24086e-07,0.985083,
15653,0,1.45714e-293,0,0,0,0,5.87613e-180,4.94066e-324,0,0,0,0,0,7.73689e-189,0,3.41528e-312,0,4.94066e-324,6.372e-07,0.986295,
15654,0,0,0,0,0,0,3.33641e-226,4.94066e-324,0,0,2.04737e-72,0,0,3.2142e-226,0,4.94066e-324,0,4.94066e-324,4.39103e-07,0.986065,
15655,0,0,0,0,0,0,2.02025e-272,4.94066e-324,0,0,4.66451e-281,0,0,1.35282e-263,0,4.94066e-324,0,4.94066e-324,3.03125e-07,0.986464,
15656,0,0,0,1.21875e-62,0,0,1.23799e-318,4.94066e-324,0,0,4.79252e-205,0,0,5.65015e-301,0,4.94066e-324,0,4.94066e-324,2.10557e-07,0.98643,
15657,0,0,0,2.8122e-259,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.45542e-07,0.985488,
15658,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,9.79056e-08,0.987554,
15659,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,6.96194e-08,0.988653,
15660,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,3.1896e-11,0,4.94066e-324,0,4.94066e-324,5.03841e-08,0.989494,
15661,0,0,4.53545e-16,0,0,0,0,8.65631e-23,0,0,0,0,0,1.02795e-48,0,4.94066e-324,0,9.89652e-22,3.65026e-08,0.989986,
15662,0,0,2.7435e-50,0,0,0,0,4.53803e-52,0,0,0,0,0,1.02433e-18,0,4.94066e-324,0,1.6187e-41,2.66619e-08,0.988528,
15663,0,0,1.62439e-84,0,0,0,0,2.21584e-81,0,0,0,0,0,3.40164e-56,0,4.94066e-324,0,2.59095e-61,1.9074e-08,0.98876,
15664,0,0,8.67149e-119,0,0,9.74572e-161,0,9.89297e-111,9.03535e-219,0,0,0,0,1.07204e-93,0,4.94066e-324,0,4.14618e-81,1.3495e-08,0.989938,
15665,0,0,4.88986e-153,0,0,0,0,4.70434e-140,0,0,0,0,3.57721e-48,3.487e-131,0,4.94066e-324,0,6.78966e-101,9.72097e-09,0.987607,
15666,0,0,3.43237e-187,0,0,0,0,2.86944e-169,0,0,0,0,3.90139e-284,1.35966e-168,0,4.94066e-324,0,1.11104e-120,7.11794e-09,0.986444,
15667,0,0,2.2811e-221,0,0,0,0,1.61722e-198,0,0,0,0,0,5.30995e-206,0,4.94066e-324,0,4.5806e-11,4.97427e-09,0.986121,
15668,0,0,2.13553e-255,0,0,0,0,1.1654e-227,0,0,0,0,0,2.40631e-243,0,4.94066e-324,0,6.7113e-31,3.25057e-09,0.983615,
15669,0,0,1.81309e-289,0,0,0,0,7.75688e-257,0,0,0,0,0,1.02721e-280,0,4.94066e-324,0,1.03605e-50,2.20037e-09,0.985542,
15670,0,0,1.4822e-323,0,0,0,0,5.17336e-286,0,0,0,0,0,4.29459e-318,0,4.94066e-324,0,1.66903e-70,1.55358e-09,0.984948,
15671,0,0,0,0,0,5.58347e-69,0,3.59343e-315,0,0,0,0,0,0,0,4.94066e-324,0,2.75664e-90,1.12595e-09,0.986432,
15672,0,0,0,0,0,8.03862e-273,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.46393e-110,8.09556e-10,0.985489,
15673,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.37001e-08,5.64834e-10,0.98462,
15674,0,0,0,0,0,0,0,4.94066e-324,5.84161e-48,0,0,0,0,0,0,4.94066e-324,0,6.79287e-28,3.99188e-10,0.984125,
15675,0,0,0,0,0,0,0,4.94066e-324,2.5187e-258,0,0,0,0,0,0,4.94066e-324,0,1.07548e-47,2.86769e-10,0.984157,
15676,0,0,0,0,0,5.02405e-75,0,4.94066e-324,0,2.34863e-185,0,0,0,0,0,4.94066e-324,0,1.7167e-67,2.04457e-10,0.982871,
15677,0,0,1.20935e-16,0,0,9.30692e-271,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,2.85778e-87,1.50158e-10,0.982569,
15678,1.96296e-128,0,1.39083e-50,6.46969e-124,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,5.5633e-09,4.85192e-107,0.000771784,0.98209,
15679,2.40511e-320,0,9.87374e-24,7.3602e-315,0,2.1e-119,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,1.52975e-46,8.01098e-127,0.0005626,0.981135,
15680,0,0,1.98713e-57,0,0,3.30756e-310,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,3.36969e-84,1.10552e-146,0.0010273,0.980105,
15681,0,0,9.81137e-33,0,0,0,0,4.94066e-324,0,0,0,0,3.13963e-75,0,0,4.94066e-324,7.85857e-122,1.53902e-166,0.00066894,0.979119,
15682,0,0,1.44677e-66,0,0,0,0,4.94066e-324,0,0,0,0,1.03967e-303,0,0,4.94066e-324,1.66069e-159,2.11418e-186,0.000427238,0.980842,
15683,0,0,3.28188e-100,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,3.78954e-197,2.91292e-206,0.000282189,0.980821,
15684,0,0,7.4751e-134,0,0,0,0,4.94066e-324,0,0,1.43287e-59,0,0,0,0,4.94066e-324,8.19189e-235,3.93912e-226,0.000186664,0.980514,
15685,0,0,1.52103e-17,0,1.19139e-39,0,0,4.94066e-324,0,0,3.56384e-263,0,0,0,0,4.94066e-324,1.52472e-272,5.15035e-246,0.000120664,0.980873,
15686,0,0,2.75997e-51,0,1.73467e-230,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,2.69634e-310,6.7396e-266,7.87006e-05,0.982814,
15687,0,0,2.2137e-24,0,0,0,0,4.94066e-324,0,0,0,0,1.27019e-60,0,0,4.94066e-324,0,9.04033e-286,5.17567e-05,0.983177,
15688,0,0,2.86745e-58,0,0,0,0,4.94066e-324,0,0,0,0,3.28208e-305,0,0,4.94066e-324,0,1.21049e-305,3.32187e-05,0.984179,
15689,0,0,2.85347e-92,0,0,0,0,4.94066e-324,0,0,0,0,1.08038e-75,0,0,4.94066e-324,0,4.94066e-324,2.19727e-05,0.986487,
15690,2.06604e-105,0,2.49385e-126,0,0,0,0,4.94066e-324,0,0,0,0,1.15388e-315,0,0,4.94066e-324,0,4.94066e-324,1.49351e-05,0.986688,
15691,9.8967e-305,0,2.16963e-160,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.00377e-05,0.986552,
15692,0,0,1.63567e-194,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,6.86906e-06,0.987569,
15693,0,3.20617e-40,1.08575e-228,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,4.73964e-06,0.987814,
15694,0,2.79152e-78,7.06012e-263,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,3.27295e-06,0.988133,
15695,0,2.31455e-116,3.84698e-297,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,2.28435e-06,0.988393,
15696,0,1.86931e-154,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.60645e-06,0.989857,
15697,0,1.43149e-192,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,1.13426e-06,0.989025,
15698,0,1.03765e-230,0,0,0,0,0,4.94066e-324,0,0,0,0,2.5326e-11,0,0,4.94066e-324,0,4.94066e-324,7.84803e-07,0.989213,
15699,0,7.00172e-269,0,0,0,0,0,4.94066e-324,0,0,0,0,1.75908e-261,0,0,4.94066e-324,0,4.94066e-324,5.53993e-07,0.990153,
15700,0,4.26148e-307,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,3.81665e-07,0.991567,
15701,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,6.26514e-17,4.94066e-324,2.75302e-07,0.991114,
15702,3.9809e-212,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,1.215e-54,4.94066e-324,2.03052e-07,0.99106,
15703,0,0,0,0,0,6.9995e-46,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,2.79393e-92,4.94066e-324,1.49648e-07,0.990303,
15704,0,0,0,0,0,2.66804e-268,0,4.94066e-324,0,0,0,2.61615e-09,0,0,0,4.94066e-324,6.36272e-130,4.94066e-324,1.08854e-07,0.990289,
15705,0,0,0,0,0,0,0,2.6949e-32,0,0,0,2.39341e-19,0,0,0,4.94066e-324,1.61439e-16,4.94066e-324,7.94149e-08,0.989478,
15706,0,0,0,0,0,0,0,1.09162e-61,0,0,0,1.66797e-30,0,0,0,4.94066e-324,4.004e-54,4.94066e-324,5.9435e-08,0.988914,
15707,0,0,0,0,0,0,0,4.69958e-91,0,0,0,1.09064e-67,0,0,0,4.94066e-324,9.97865e-92,4.94066e-324,4.48913e-08,0.988165,
15708,0,0,0,0,0,0,0,2.28783e-120,0,0,0,7.20745e-105,0,0,0,4.94066e-324,2.6127e-129,4.94066e-324,3.42004e-08,0.987454,
15709,0,0,0,0,0,0,0,1.20012e-149,0,0,0,4.81828e-142,0,0,0,4.94066e-324,6.44291e-167,4.94066e-324,2.55511e-08,0.987968,
15710,0,0,0,0,0,0,0,5.80683e-179,0,0,0,3.25658e-179,0,0,0,4.94066e-324,1.47911e-204,4.94066e-324,1.93009e-08,0.98681,
15711,0,0,0,0,0,0,0,3.32249e-208,0,0,0,2.30139e-216,0,0,0,4.94066e-324,3.17936e-242,2.13131e-16,1.37024e-08,0.985242,
15712,0,0,0,0,0,0,0,1.94047e-237,0,0,0,1.65693e-253,0,0,0,4.94066e-324,7.00819e-280,3.46045e-36,9.72604e-09,0.986179,
15713,0,0,0,0,0,0,0,1.06218e-266,0,0,0,1.16443e-290,0,0,0,4.94066e-324,1.55039e-317,5.7565e-56,7.00868e-09,0.986488,
15714,0,0,0,0,3.23647e-12,0,0,5.72719e-296,0,0,0,0,0,0,0,4.94066e-324,0,9.56494e-76,4.94248e-09,0.98735,
15715,0,0,0,0,1.88179e-130,0,0,4.94066e-324,0,3.88209e-102,0,0,0,0,0,4.94066e-324,0,1.64599e-95,3.64248e-09,0.987125,
15716,0,0,0,0,0,0,0,4.94066e-324,0,1.81878e-290,0,0,0,0,4.99207e-266,4.94066e-324,0,2.77753e-115,2.67999e-09,0.987579,
15717,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.73019e-135,1.97829e-09,0.988022,
15718,0,0,0,0,0,0,4.64297e-12,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,7.99931e-155,1.45669e-09,0.98737,
15719,0,0,0,0,0,0,2.9872e-58,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,1.31556e-174,1.07505e-09,0.985498,
15720,0,0,0,0,0,0,2.3961e-104,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,2.01561e-194,7.59107e-10,0.984621,
15721,0,0,0,0,0,0,1.77743e-150,4.94066e-324,0,0,0,0,0,0,3.25817e-236,4.94066e-324,0,2.97518e-214,5.23775e-10,0.984938,
15722,0,0,0,0,0,0,1.43372e-196,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.31356e-234,3.6123e-10,0.984879,
15723,0,0,0,0,0,0,1.44497e-242,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,5.96601e-254,0.000684708,0.985309,
15724,0,0,0,0,0,0,1.06415e-288,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,8.39572e-274,0.000461012,0.986681,
15725,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,1.19927e-293,0.000313657,0.986725,
15726,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,1.6407e-313,0.000208308,0.986994,
15727,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,0.000134826,0.987628,
15728,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,8.70671e-05,0.988583,
15729,0,0,0,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,4.94066e-324,0,4.94066e-324,5.63647e-05,0.989879,
15730,0,0,0,0,0,0,0,4.94066e-324,0,7.34362e-45,0,0,0,0,0,4.94066e-324,0,4.94066e-324,3.80884e-05,0.989659,
15731,0,0,0,0,0,0,0,4.94066e-324,0,2.40002e-241,0,0,0,0,0,4.94066e-324,0,5.61061e-18,2.69878e-05,0.989639,
15732,0,0,0,0,0,0,0,4.94066e-324,0,0,7.01141e-169,3.09189e-15,0,0,0,4.94066e-324,0,9.05142e-38,0.000933197,0.988316,
15733,0,0,0,0,0,0,0,4.94066e-324,0,0,0,2.27157e-52,0,0,0,4.94066e-324,0,1.50684e-57,0.000677918,0.987899,
15734,0,0,0,0,0,0,0,4.94066e-324,0,0,0,1.6064e-89,0,0,0,4.94066e-324,0,2.49701e-77,0.000489739,0.989527,
15735,0,0,0,0,0,0,0,4.94066e-324,0,0,8.97994e-25,1.10615e-126,0,0,0,4.94066e-324,0,4.19433e-97,0.000358441,0.990018,
15736,0,0,0,0,0,0,0,4.94066e-324,0,0,1.63936e-231,8.08345e-164,0,0,0,4.94066e-324,0,7.13769e-117,0.00104586,0.988622,
15737,0,0,0,3.63146e-162,0,0,4.46922e-24,4.94066e-324,0,0,0,6.09331e-201,1.89395e-81,0,0,4.94066e-324,0,1.18922e-136,0.000756466,0.986935,
15738,0,0,0,0,0,0,2.3069e-70,4.94066e-324,0,3.09829e-116,0,4.60641e-238,6.02808e-313,0,0,4.94066e-324,0,1.9613e-156,0.000551273,0.987655,
15739,0,0,2.84292e-36,0,0,0,1.09817e-116,4.94066e-324,0,1.97842e-304,0,3.4168e-275,0,0,0,2.06331e-09,0,3.17955e-176,0.000394599,0.987455,
15740,0,0,2.0797e-70,0,0,0,7.11821e-163,4.94066e-324,0,0,0,2.81436e-312,0,0,0,4.23327e-34,0,5.27821e-196,0.0018874,0.986913,
15741,0,0,1.48409e-104,0,0,0,4.60898e-209,4.94066e-324,0,0,0,0,0,0,0,8.85924e-59,0,8.85923e-216,0.00137275,0.98669,
15742,6.34022e-67,0,1.21006e-138,0,0,0,3.93388e-255,4.94066e-324,0,0,0,0,0,0,0,1.74694e-83,0,1.42796e-235,0.000958818,0.985586,
15743,3.39227e-269,0,9.66622e-173,0,0,0,3.54074e-301,4.94066e-324,0,0,0,0,0,0,0,3.47116e-108,0,2.31366e-255,0.00068819,0.985779,
15744,0,0,7.3943e-207,0,0,0,0,4.94066e-324,0,0,0,0,0,0,0,6.80163e-133,0,3.72477e-275,0.000496783,0.984581,
15745,0,0,7.82866e-241,0,0,0,9.36201e-50,4.94066e-324,0,0,0,0,0,3.88354e-23,0,1.23487e-157,0,5.65325e-295,0.000347013,0.984305,
15746,0,0,7.91606e-275,0,0,0,8.07284e-96,4.94066e-324,0,0,0,1.21746e-12,0,1.81844e-60,0,2.26403e-182,0,8.71814e-315,0.000247717,0.985263,
15747,0,0,8.86119e-309,0,0,0,7.88631e-142,4.94066e-324,0,3.1248e-179,0,8.27333e-50,0,1.85847e-07,0,4.08099e-207,0,4.94066e-324,0.000171611,0.98258,
15748,0,0,0,0,0,0,8.55301e-188,4.94066e-324,0,0,0,5.82078e-87,0,8.99678e-45,0,7.06942e-232,0,4.94066e-324,0.000117065,0.98217,
15749,0,0,0,0,0,0,9.35247e-234,4.94066e-324,0,0,0,4.22121e-124,0,4.16049e-82,0,1.19292e-256,0,4.94066e-324,8.02859e-05,0.982492,
15750,0,0,0,6.46435e-185,0,0,1.15103e-279,4.94066e-324,0,0,2.54607e-155,2.93488e-161,0,2.02004e-119,0,1.97912e-281,0,4.94066e-324,5.46574e-05,0.982998,
15751,0,0,0,0,0,0,0,2.38786e-06,0,0,0,1.96282e-198,0,8.76056e-157,1.31057e-238,3.20773e-306,0,4.94066e-324,3.60001e-05,0.984298,
