CURE,Memory-one
1.41917316,1.41918271
1.66655201,1.66656091
1.830662,1.83067
1.94697139,1.94697939
2.0342956,2.0343035
2.10212781,2.10213596
2.15606809,2.15607579
2.20044559,2.20045349
2.23737416,2.23738161
2.26563377,2.26564132
1.06579138,1.06580758
1.46339288,1.46340233
1.72062503,1.72063353
1.88522454,1.88523299
2.00028914,2.00029714
2.08426623,2.08427433
2.14911909,2.14912734
2.20017141,2.20017916
2.241855,2.24186245
2.27614885,2.276156
2.30242415,2.30243155
1.07836713,1.07838113
1.51702741,1.51703646
1.78405463,1.78406328
1.94761117,1.94761967
2.05874223,2.05875038
2.13923992,2.13924777
2.1998646,2.19987235
2.24771332,2.24772077
2.28579604,2.28580384
2.31745363,2.31746083
2.34149188,2.34149913
1.09575537,1.09576912
1.58456012,1.58456912
1.85857807,1.85858692
2.01949787,2.01950562
2.12490075,2.12490835
2.19970662,2.19971467
2.2554515,2.2554589
2.29902048,2.29902808
2.33335132,2.33335882
2.36159533,2.36160228
2.38285196,2.38285961
1.12130044,1.12131224
1.67122511,1.67123391
1.94877626,1.94878471
2.10203877,2.10204692
2.19953473,2.19954263
2.26691291,2.26692046
2.31636361,2.31637096
2.354338,2.35434535
2.38420019,2.38420764
2.40842861,2.40843561
2.42665776,2.42666496
1.16140967,1.16142042
1.78776305,1.78777185
2.05962361,2.05963126
2.19892627,2.19893412
2.28420047,2.28420877
2.34175854,2.34176589
2.38319298,2.38319998
2.41445952,2.41446667
2.43881249,2.43881979
2.45867868,2.45868568
2.47334656,2.47335386
1.23511123,1.23512193
1.95113519,1.95114314
2.1980029,2.19801015
2.31461784,2.31462574
2.38155873,2.38156593
2.42560186,2.42560886
2.45682838,2.45683598
2.4800133,2.48002
2.49805616,2.49806306
2.51225809,2.51226534
2.52300918,2.52301588
1.41311683,1.41312618
2.19667378,2.19668108
2.37839,2.3783971
2.45381717,2.45382437
2.49447156,2.49447876
2.52054993,2.52055653
2.53855515,2.5385623
2.55184748,2.55185433
2.56196896,2.56197571
2.57000146,2.57000846
2.57597682,2.57598387
2.17440568,2.17441328
2.55623899,2.55624579
2.59292339,2.59293069
2.60593727,2.60594447
2.61283598,2.61284268
2.61718168,2.61718863
2.62022756,2.62023441
2.62240248,2.62240953
2.62423303,2.62423973
2.62565081,2.62565761
2.62674237,2.62674942
1.04911537,1.04913812
1.38697729,1.38698709
1.62810954,1.62811854
1.79278684,1.79279509
1.91235973,1.91236838
2.00308862,2.00309687
2.0744495,2.07445725
2.13221553,2.13222353
2.17940406,2.17941186
2.21920622,2.21921427
2.24993428,2.24994178
1.055729,1.0557459
1.4174483,1.4174581
1.66648281,1.66649166
1.83305446,1.83306291
1.95215191,1.95216031
2.04107515,2.04108335
2.11073139,2.11073909
2.16639406,2.16640171
2.21183072,2.21183837
2.24993313,2.24994068
2.27927365,2.2792813
1.06475675,1.0647732
1.4566111,1.45662065
1.71512357,1.71513262
1.88250831,1.88251646
2.0000455,2.0000535
2.08693889,2.08694699
2.15379441,2.15380246
2.20676738,2.20677518
2.24996441,2.24997221
2.28578689,2.28579429
2.31330345,2.3133111
1.07619608,1.07621023
1.50395297,1.50396177
1.7709944,1.771003
1.93825973,1.93826783
2.05321967,2.05322767
2.13631337,2.13632122
2.20000073,2.20000853
2.24997008,2.24997748
2.29031673,2.29032433
2.32371179,2.32371949
2.3491747,2.34918205
1.09124786,1.09126041
1.56082158,1.56083073
1.83576368,1.83577208
2.00104731,2.00105561
2.11137449,2.11138224
2.1906695,2.1906771
2.25011289,2.25012094
2.29629106,2.29629851
2.33330226,2.33330951
2.36366644,2.36367404
2.38680827,2.38681577
1.1118138,1.1118266
1.63219668,1.63220543
1.9123119,1.91232005
2.07273691,2.07274466
2.1768613,2.17686865
2.24995081,2.24995791
2.30410884,2.30411619
2.34582464,2.34583204
2.37925844,2.37926599
2.40602089,2.40602809
2.42651937,2.42652652
1.1417123,1.14172335
1.72249645,1.7225053
2.00297304,2.00298094
2.1548433,2.1548513
2.25012125,2.25012885
2.31536879,2.31537604
2.36299676,2.36300421
2.39936799,2.39937464
2.42794269,2.42794989
2.45115444,2.45116194
2.46845118,2.46845798
1.18885932,1.18887057
1.84237577,1.84238422
2.11331425,2.11332225
2.24990699,2.24991399
2.33237829,2.33238554
2.38778677,2.38779387
2.42723668,2.42724383
2.45704897,2.45705587
2.48021153,2.48021838
2.49896761,2.49897451
2.51291993,2.51292683
1.27299472,1.27300517
2.00717206,2.00718026
2.24996202,2.24996972
2.36187734,2.36188464
2.42601441,2.42602211
2.46830155,2.46830885
2.49761001,2.49761686
2.51945609,2.51946294
2.5364125,2.53641895
2.54984999,2.54985659
2.55997221,2.55997921
1.47300096,1.47301076
2.24987284,2.24988064
2.42358797,2.42359502
2.49487317,2.49487987
2.53349086,2.53349771
2.55781747,2.55782447
2.57480402,2.57481102
2.58720903,2.58721548
2.59657476,2.59658171
2.60411702,2.60412382
2.60975073,2.60975773
2.24998076,2.24998786
2.59198932,2.59199627
2.62609767,2.62610432
2.6382769,2.6382839
2.64465237,2.64465942
2.64855925,2.64856615
2.65132019,2.65132684
2.65332597,2.65333242
2.65498346,2.65498976
2.65631123,2.65631823
2.65734985,2.65735655
1.05629867,1.05631947
1.41943681,1.41944646
1.67096621,1.67097501
1.83924078,1.83924923
1.95998907,1.95999702
2.05098683,2.05099488
2.12179953,2.12180718
2.17850348,2.17851108
2.22501958,2.22502773
2.26381455,2.2638229
2.29378684,2.29379384
1.06398197,1.06399952
1.45164433,1.45165408
1.71086797,1.71087642
1.88038338,1.88039143
2.0000129,2.0000211
2.08882717,2.08883502
2.15742624,2.15743389
2.21225738,2.21226533
2.25681781,2.25682511
2.29400757,2.29401502
2.32209242,2.32210007
1.07462313,1.07463833
1.49308487,1.49309447
1.76076658,1.76077508
1.93096193,1.93096973
2.04826352,2.04827142
2.13409846,2.13410596
2.19986109,2.19986844
2.25203354,2.25204104
2.29393956,2.29394701
2.32875815,2.3287652
2.35527849,2.35528614
1.08795211,1.08796681
1.54271937,1.54272862
1.81799234,1.81800079
1.98682625,1.9868344
2.10103845,2.1010463
2.18344099,2.18344879
2.24561536,2.24562291
2.29425546,2.29426251
2.3332836,2.3332908
2.36563401,2.36564111
2.38989893,2.38990588
1.10546138,1.10547428
1.60322472,1.60323367
1.88453945,1.8845479
2.04978267,2.04979027
2.15908769,2.15909519
2.23668812,2.23669587
2.29447127,2.29447912
2.3391714,2.3391789
2.37513043,2.37513783
2.40417732,2.40418447
2.42626429,2.42627079
1.12939828,1.12941023
1.67658428,1.67659328
1.96149858,1.96150688
2.12062295,2.1206303
2.22317365,2.2231812
2.29472867,2.29473632
2.34686352,2.34687097
2.38728845,2.3872959
2.41907827,2.41908492
2.44511455,2.4451214
2.46443996,2.46444681
1.16353807,1.16354967
1.77070205,1.77071025
2.05255833,2.05256588
2.20183489,2.20184234
2.29509142,2.29509892
2.35795778,2.35796448
2.4037997,2.4038065
2.43870516,2.43871211
2.46614,2.4661467
2.48819082,2.48819777
2.50480843,2.50481493
1.21704946,1.21706071
1.89283934,1.89284769
2.16233572,2.16234267
2.29511898,2.29512663
2.37481211,2.37481906
2.42769981,2.42770716
2.46536949,2.46537604
2.49390963,2.49391588
2.51612937,2.51613602
2.53366368,2.53367013
2.54689865,2.5469052
1.31323208,1.31324238
2.05901063,2.05901893
2.29549403,2.29550163
2.4033966,2.4034033
2.4647826,2.4647895
2.50468173,2.50468878
2.53261776,2.53262431
2.55339353,2.55340003
2.56935834,2.56936524
2.58206258,2.58206898
2.59145237,2.59145912
1.5332426,1.5332518
2.29706664,2.29707369
2.46315182,2.46315887
2.5304596,2.5304668
2.56690894,2.56691504
2.58993015,2.58993645
2.60572658,2.60573298
2.61750598,2.61751273
2.6263483,2.626355
2.63333129,2.63333804
2.63852466,2.63853131
2.31593064,2.31593779
2.62252618,2.62253273
2.65424756,2.65425421
2.66558016,2.66558661
2.67151907,2.67152587
2.6750321,2.6750385
2.6777537,2.67776035
2.67956941,2.67957586
2.68106323,2.68106963
2.68230026,2.68230691
2.68321671,2.68322306
1.06441015,1.0644278
1.45097937,1.45098892
1.7114207,1.7114297
1.88304756,1.88305571
2.004098,2.0041063
2.09472398,2.09473148
2.16460061,2.16460796
2.22055852,2.22056612
2.26603066,2.26603861
2.30373086,2.30373766
2.33280122,2.33280847
1.0733601,1.07337585
1.48508121,1.48509091
1.75256778,1.75257673
1.92454566,1.92455381
2.04420426,2.04421211
2.13228903,2.13229663
2.2000491,2.20005665
2.2536192,2.2536265
2.29700981,2.29701706
2.33303493,2.33304183
2.36064734,2.36065464
1.08537821,1.08539371
1.52904479,1.52905429
1.80368877,1.80369732
1.97520544,1.97521394
2.09234879,2.09235694
2.17722547,2.17723302
2.24180424,2.24181119
2.29244446,2.29245166
2.33350017,2.33350687
2.36703772,2.36704457
2.39275654,2.39276369
1.10106343,1.10107638
1.58133114,1.58134054
1.86219243,1.86220073
2.03163128,2.03163928
2.14461198,2.14461963
2.22540849,2.22541654
2.28645695,2.28646425
2.33355256,2.33355961
2.37158807,2.37159517
2.40263803,2.40264508
2.42610337,2.42611012
1.1210075,1.12102095
1.64353818,1.64354708
1.92877003,1.92877853
2.09435377,2.09436142
2.20188548,2.20189303
2.27738489,2.27739244
2.3338423,2.3338495
2.37730183,2.37730883
2.41195682,2.41196437
2.44003567,2.44004252
2.46130848,2.46131523
1.148318,1.1483298
1.72045271,1.72046141
2.00691554,2.00692364
2.1651038,2.16511105
2.26509952,2.26510762
2.33428389,2.33429119
2.38486361,2.38487061
2.42378756,2.42379426
2.45457963,2.45458653
2.47914244,2.47914949
2.49791964,2.49792654
1.1873159,1.1873266
1.81676508,1.81677383
2.09777754,2.09778564
2.24455767,2.24456497
2.33480775,2.3348152
2.39588668,2.39589353
2.43991862,2.43992552
2.47346019,2.47346669
2.49946759,2.49947424
2.52066961,2.52067676
2.53627616,2.53628316
1.24777602,1.24778622
1.94008805,1.940096
2.20576408,2.20577158
2.33542322,2.33543032
2.4122658,2.41227275
2.46301231,2.46301961
2.49913258,2.49913928
2.52630216,2.52630906
2.5472271,2.54723345
2.56391419,2.56392099
2.57653826,2.57654501
1.35499847,1.35500797
2.10652244,2.10652964
2.33694532,2.33695232
2.44001421,2.44002121
2.49881667,2.49882327
2.53686277,2.53686947
2.5632251,2.5632317
2.58287565,2.58288235
2.59810712,2.59811372
2.61013855,2.61014505
2.61904523,2.61905188
1.59339674,1.59340574
2.33958998,2.33959748
2.49781728,2.49782373
2.56167428,2.56168108
2.59599879,2.59600529
2.61778275,2.61778905
2.63270955,2.632716
2.64364519,2.64365169
2.65188576,2.65189221
2.65855118,2.65855768
2.66341021,2.66341666
2.37199958,2.37200693
2.64879875,2.64880515
2.67871308,2.67871958
2.68909955,2.68910635
2.69451751,2.69452391
2.69798627,2.69799262
2.70043864,2.70044509
2.70214346,2.70214941
2.70354474,2.70355114
2.70460909,2.70461544
2.70548298,2.70548943
1.07321356,1.07323106
1.48191581,1.48192526
1.75016013,1.75016913
1.92378162,1.92378997
2.04514702,2.04515502
2.13476614,2.13477344
2.20360924,2.20361644
2.25853294,2.25854019
2.30302477,2.30303207
2.33974591,2.33975321
2.3679765,2.36798395
1.08344606,1.08346156
1.5176982,1.5177082
1.79223275,1.7922409
1.96541845,1.96542695
2.08494957,2.08495727
2.17214502,2.17215217
2.23873441,2.23874231
2.29093163,2.29093833
2.33342954,2.33343649
2.36830937,2.36831632
2.39488209,2.39488924
1.09734647,1.09736022
1.56373628,1.56374618
1.84473662,1.84474457
2.0166287,2.0166366
2.13274239,2.13274959
2.21654085,2.21654845
2.27961598,2.27962293
2.32874234,2.32874914
2.36864342,2.36865062
2.40127906,2.40128616
2.42594592,2.42595262
1.11494295,1.1149562
1.61806625,1.61807485
1.90354753,1.90355608
2.07270911,2.07271691
2.1845558,2.18456325
2.26393296,2.26394031
2.32301058,2.32301733
2.36903619,2.36904304
2.4057162,2.4057233
2.4357509,2.4357572
2.45838407,2.45839122
1.13736458,1.13737708
1.68291236,1.68292126
1.97116396,1.97117191
2.13529417,2.13530177
2.24100018,2.24100733
2.31493386,2.31494101
2.36958418,2.36959093
2.41150859,2.41151569
2.44473495,2.44474185
2.47175311,2.47176011
2.49220779,2.49221449
1.16852523,1.16853738
1.76144658,1.76145443
2.04863958,2.04864723
2.20494513,2.20495238
2.30297627,2.30298377
2.37006851,2.37007596
2.41908198,2.41908883
2.45642944,2.45643609
2.48585945,2.4858663
2.50968873,2.50969523
2.52743448,2.52744158
1.2121922,1.21220345
1.85912719,1.85913559
2.13969607,2.13970357
2.28287705,2.28288455
2.37072373,2.37073088
2.42997382,2.42998037
2.4720725,2.4720794
2.50409578,2.50410258
2.52917042,2.52917727
2.5493676,2.5493747
2.56421362,2.56422032
1.28005728,1.28006738
1.98472333,1.98473123
2.24583314,2.24584079
2.37179039,2.37179689
2.44573524,2.44574244
2.49446605,2.4944727
2.5290826,2.52908935
2.55482924,2.55483569
2.5748934,2.5749
2.59082472,2.59083102
2.60280931,2.60281636
1.39764154,1.39765129
2.14950278,2.14951013
2.37325211,2.37325891
2.47257651,2.47258341
2.52867612,2.52868287
2.56493165,2.56493855
2.59026524,2.59027199
2.60873887,2.60874562
2.62318055,2.6231871
2.63458481,2.63459121
2.64299646,2.64300276
1.65210335,1.6521128
2.37721815,2.3772259
2.52816968,2.52817658
2.58878138,2.58878773
2.62156843,2.62157478
2.64206424,2.64207049
2.65612487,2.65613192
2.66641202,2.66641837
2.67437438,2.67438018
2.680485,2.68049165
2.6851521,2.6851584
2.42280724,2.42281439
2.67238928,2.67239558
2.6996896,2.6996959
2.70960557,2.70961207
2.71464161,2.71464836
2.71785695,2.7178631
2.72005384,2.72006014
2.72175312,2.72175927
2.72302929,2.72303609
2.72404753,2.72405383
2.72480909,2.72481539
1.0831062,1.0831221
1.51232364,1.51233299
1.78729739,1.78730624
1.96201562,1.96202392
2.08305327,2.08306087
2.17165916,2.17166666
2.23957966,2.23958716
2.29309467,2.29310197
2.33663783,2.33664463
2.37232212,2.37232957
2.39978089,2.39978799
1.0948563,1.09487075
1.54955398,1.54956328
1.83013345,1.83014225
2.00423698,2.00424448
2.1225616,2.12256905
2.20860543,2.20861273
2.27386232,2.27386942
2.32491969,2.32492649
2.36623352,2.36624072
2.40015738,2.40016428
2.42590265,2.4259098
1.11063841,1.11065171
1.59752802,1.59753697
1.8831891,1.88319725
2.05507155,2.0550793
2.17008094,2.17008874
2.25218176,2.25218861
2.31403117,2.31403847
2.36202596,2.36203311
2.40058499,2.40059204
2.43207785,2.4320847
2.45592546,2.45593196
1.12987466,1.12988801
1.65360564,1.65361469
1.9426725,1.94268055
2.11100433,2.11101193
2.22122929,2.22123649
2.29879415,2.2988014
2.35647139,2.35647904
2.4011296,2.4011362
2.43669232,2.43669892
2.465535,2.46554205
2.4873261,2.4873331
1.15583405,1.1558466
1.72047616,1.72048461
2.01074198,2.01074973
2.17278351,2.17279136
2.27680444,2.27681194
2.34889254,2.34889939
2.40153671,2.40154346
2.44223445,2.44224145
2.47423885,2.47424565
2.50041508,2.50042183
2.51987215,2.51987925
1.18948763,1.18949888
1.80059383,1.80060233
2.08791096,2.08791921
2.241633,2.24164025
2.33718462,2.33719167
2.40206782,2.40207457
2.44975338,2.44976063
2.48566343,2.48567008
2.51394908,2.51395583
2.53672484,2.53673204
2.55385255,2.55385885
1.23832282,1.23833372
1.90020712,1.90021517
2.17777219,2.17777969
2.31812016,2.31812736
2.40325744,2.40326399
2.46000092,2.46000812
2.50074789,2.50075429
2.5314756,2.53148215
2.5554696,2.5554756
2.57489737,2.57490437
2.58907582,2.58908262
1.31365978,1.31366998
2.02561172,2.02561932
2.28247003,2.28247733
2.40446736,2.40447376
2.47583269,2.47583964
2.52252014,2.52252684
2.55547257,2.55547907
2.58031173,2.58031798
2.59931513,2.59932143
2.61454359,2.61455009
2.62583963,2.62584653
1.44024941,1.44025881
2.1895069,2.1895144
2.40651537,2.40652202
2.50179641,2.50180276
2.55543232,2.55543897
2.59008156,2.59008781
2.61406149,2.61406809
2.63172331,2.63172956
2.64540024,2.64540664
2.65614624,2.65615279
2.66415811,2.66416471
1.71028043,1.71028918
2.41183185,2.4118386
2.5557513,2.55575815
2.61279586,2.61280206
2.64404783,2.64405478
2.66349814,2.66350454
2.67690718,2.67691343
2.68661018,2.68661648
2.69398022,2.69398667
2.69990605,2.69991265
2.70423427,2.70424062
2.46592527,2.46593197
2.69254248,2.69254858
2.71822666,2.71823281
2.72729478,2.72730098
2.732223,2.73222935
2.73532562,2.73533197
2.73731006,2.73731611
2.73890854,2.73891454
2.74008027,2.74008657
2.7410944,2.7411009
2.74179801,2.74180431
1.09387121,1.09388726
1.54198036,1.54198936
1.8223427,1.82235065
1.99793114,1.99793904
2.11842105,2.118429
2.20583052,2.20583772
2.27241608,2.27242318
2.32485244,2.32485964
2.36728684,2.36729424
2.40196991,2.40197691
2.42856269,2.42856929
1.1070098,1.10702505
1.58107271,1.58108151
1.86576273,1.86577128
2.04019131,2.04019906
2.1576197,2.1576271
2.24245011,2.24245721
2.30601959,2.30602704
2.35615537,2.35616222
2.39619095,2.39619755
2.42913708,2.42914398
2.45407332,2.45408027
1.12438928,1.12440268
1.63039739,1.63040634
1.91945287,1.91946087
2.09108148,2.09108948
2.20437771,2.20438461
2.28518645,2.2851939
2.34529096,2.34529761
2.39223865,2.3922459
2.42960266,2.42960971
2.46010333,2.46011013
2.48332642,2.48333307
1.14607005,1.146083
1.68792073,1.68792948
1.97975773,1.97976573
2.14655346,2.14656086
2.25497441,2.25498146
2.33072271,2.33073001
2.38695602,2.38696282
2.43010764,2.43011464
2.46451033,2.46451683
2.4924945,2.4925011
2.51353039,2.51353719
1.17460773,1.17461928
1.75680373,1.75681233
2.04733914,2.04734709
2.20760448,2.20761203
2.30921673,2.30922393
2.3794768,2.37948365
2.43081044,2.43081749
2.47002988,2.47003663
2.50090485,2.5009113
2.52607816,2.52608526
2.54486754,2.54487429
1.21256332,1.21257522
1.83875939,1.83876809
2.12473313,2.12474098
2.27527832,2.27528507
2.36811018,2.36811723
2.43158142,2.43158892
2.47722535,2.4772318
2.51199776,2.51200426
2.53921447,2.53922082
2.56108268,2.56108913
2.57746839,2.57747514
1.26593538,1.26594638
1.93887603,1.93888463
2.21351651,2.21352381
2.35054068,2.35054763
2.43268733,2.43269433
2.4875786,2.48758565
2.52691231,2.52691876
2.55635159,2.55635819
2.5791309,2.5791372
2.59764739,2.59765419
2.61130469,2.61131094
1.34789976,1.34790971
2.06518894,2.06519724
2.31586354,2.31587134
2.43391222,2.43391847
2.50274609,2.50275299
2.54766891,2.54767541
2.57937248,2.57937888
2.60292242,2.60292867
2.62115073,2.62115678
2.63573424,2.63574064
2.64643556,2.64644181
1.48522189,1.48523169
2.22702954,2.22703699
2.43676288,2.43676978
2.52803158,2.52803768
2.57960092,2.57960797
2.6124542,2.61246065
2.63541323,2.63541913
2.65225494,2.65226109
2.66525989,2.66526604
2.67549404,2.67550044
2.68308584,2.68309209
1.76736937,1.76737807
2.44341884,2.44342574
2.58011461,2.58012121
2.63458351,2.63459016
2.6640485,2.66405465
2.68252224,2.68252839
2.69514037,2.69514647
